Parcel_No,SalePrice,PricePerSq,LivingArea,Style,GROSS_AREA,NUM_FLOORS,R_BDRMS,R_FULL_BTH,R_HALF_BTH,R_KITCH,R_AC,R_FPLACE,LU,OWN_OCC,R_BLDG_STY,R_ROOF_TYP,R_EXT_FIN,R_TOTAL_RM,R_HEAT_TYP,YR_BUILT,Latitude,Longitude
2003212000,435000,267.2,1628,Colonial,2602,2,3,1,1,1,C,0,R1,Y,CL,G,W,8,W,1951,42.27223,-71.15905
2003298000,370000,338.83,1092,Bungalow,2283,1,2,1,0,1,N,1,R1,N,BW,H,M,5,W,1960,42.27269,-71.15046
2003299000,400000,346.32,1155,Cape,2643,1,2,1,1,1,N,1,R1,Y,CP,L,W,6,W,1961,42.27256,-71.15036
2003366000,465000,261.53,1778,Raised Ranch,2742,1,4,2,0,1,C,0,R1,Y,RR,H,W,8,W,1965,42.26665,-71.15338
2003499000,685000,288.79,1998,Colonial,3204,2,4,1,1,1,N,2,R1,Y,CL,G,W,8,W,1925,42.27621,-71.15209
2003513000,510000,442.71,1152,Colonial,1756,2,3,1,0,1,N,0,R1,Y,CL,G,M,6,W,1935,42.27545,-71.15186
2003577001,375000,262.61,1564,Colonial,2428,2,4,1,1,1,N,1,R1,N,CL,G,W,7,W,1964,42.27998,-71.15799
2003589000,385000,346.22,1112,Ranch,2415,1,3,2,1,2,N,1,R1,N,RN,G,W,7,W,1950,42.27473,-71.15066
2003594001,700000,420.42,1665,Ranch,4390,1,2,1,1,1,N,1,R1,N,RN,G,M,8,W,1950,42.30058,-71.12958
2003641002,620000,350.88,1767,Colonial,2933,2,4,1,1,1,N,1,R1,Y,CL,G,W,7,W,1953,42.29362,-71.14412
2003696000,1100000,434.44,1120,Colonial,2424,1,2,1,0,1,N,1,R1,Y,CP,G,W,5,W,1955,42.29488,-71.13742
2003802000,400000,336.7,1188,Colonial,1960,2,2,1,1,1,N,0,R1,Y,CL,G,M,7,W,1924,42.29429,-71.14256
2003828000,443000,279.85,1583,Cape,3521,1,3,2,0,1,N,1,R1,Y,CP,G,M,6,F,1945,42.29374,-71.14266
2003844000,633000,355.22,1782,Colonial,2502,2,3,2,1,1,N,1,R1,Y,CL,G,W,7,W,1937,42.29862,-71.14399
2003891000,1150000,410.57,2399,Colonial,4149,1.5,5,2,1,1,N,1,R1,N,CV,G,W,9,W,1940,42.29899,-71.14429
2003892000,1150000,378.17,0,Colonial,0,0,0,0,0,0,U,0,RL,N,U,U,U,0,U,0,42.298875,-71.144381
2003901000,400000,255.1,1568,Split Level,2159,1,2,1,1,1,C,0,R1,Y,SL,G,M,5,W,1960,42.29769,-71.14528
2003966000,459000,327.62,1651,Colonial,2917,2,3,1,1,1,N,1,R1,Y,CL,L,M,7,W,1930,42.295,-71.14897
2004020000,558000,385.36,1448,Colonial,2345,2,3,1,0,1,N,1,R1,Y,CL,H,M,6,W,1920,42.2958,-71.14809
2004043000,440000,325.44,1352,Colonial,2280,2,3,1,1,1,N,1,R1,Y,CL,G,M,7,F,1940,42.29525,-71.15048
2004056000,591000,374.05,1580,Colonial,2688,2,3,1,0,1,N,0,R1,Y,CL,G,M,9,W,1926,42.29423,-71.15007
2004062000,555000,356.23,1558,Colonial,2810,2,3,1,1,1,N,1,R1,Y,CL,H,M,7,W,1910,42.29344,-71.14978
2004068000,435000,273.41,1591,Colonial,2481,2,3,1,1,1,N,0,R1,Y,CL,H,W,7,W,1936,42.29345,-71.15029
2004094000,599900,326.92,1835,Colonial,3527,2,3,1,1,1,N,1,R1,Y,CL,G,M,7,W,1930,42.29366,-71.15145
2004207000,722500,380.06,1901,Colonial,3476,2,4,1,1,1,C,0,R1,N,CL,G,M,8,W,1920,42.29322,-71.14826
2004221000,570000,332.17,1716,Colonial,2846,2,3,1,1,1,N,1,R1,Y,CL,H,M,8,W,1920,42.29326,-71.14688
2004238012,1299000,321.77,4037,Colonial,7144,2,5,3,1,1,N,3,R1,Y,CL,H,B,8,W,1940,42.29072,-71.14631
2004243000,740000,351.21,2107,Cape,3286,1.5,3,2,1,1,N,1,R1,Y,CP,G,M,7,W,1935,42.28952,-71.1441
2004292000,600000,381.19,1574,Tudor,2564,2,3,1,1,1,C,1,R1,Y,CL,G,W,7,W,1938,42.29244,-71.14096
2004323000,640000,398.51,1606,Colonial,2595,2,3,2,1,1,D,1,R1,Y,CL,G,M,7,W,1955,42.29132,-71.14142
2004362000,634000,330.21,1920,Colonial,3222,2,4,1,0,1,N,1,R1,Y,CL,G,W,8,W,1925,42.29166,-71.14412
2004422000,682000,380.79,1791,Colonial,3116,2,3,1,1,1,C,1,R1,Y,CL,G,W,7,W,1938,42.2922,-71.1418
2004469000,510000,289.77,1760,Colonial,2799,2,4,1,0,1,N,1,R1,Y,CL,H,W,9,W,1935,42.29,-71.14221
2004538000,600000,222.55,2656,Two Fam Stack,4278,2,4,2,0,2,N,0,R2,N,TF,H,M,11,W,1920,42.29327,-71.13768
2004636000,471000,165.5,2846,Two Fam Stack,4665,2,6,2,0,2,N,0,R2,N,TF,H,W,12,W,1915,42.28979,-71.14118
2004654000,550000,190.51,2887,Conventional,4678,2.5,4,3,0,3,N,0,R3,N,CV,G,A,12,W,1920,42.28852,-71.13872
2004822000,620000,287.97,2153,Conventional,4005,2,4,2,0,2,N,1,R2,N,CV,G,M,10,W,1899,42.28917,-71.13567
2004831000,530000,324.36,1634,Colonial,2855,2,3,1,0,1,N,0,R1,N,CL,G,M,7,W,1919,42.29193,-71.13818
2004857000,649900,271.13,2055,Colonial,3621,2,6,2,1,1,N,0,R1,N,CL,G,M,11,W,1910,42.29116,-71.13787
2004902000,535000,226.79,2359,Conventional,4032,2,5,2,0,2,N,0,R2,Y,CV,G,W,10,W,1905,42.28933,-71.13406
2004945000,450000,330.88,1360,Cape,2527,1.5,2,1,1,1,N,1,R1,Y,CP,G,B,5,W,1935,42.29193,-71.13617
2004948010,515000,332.26,1550,Colonial,2589,2,3,1,2,1,N,1,R1,Y,CL,G,F,7,W,1991,42.29239,-71.13688
2005005000,456000,215.81,2113,Colonial,3664,2,4,2,0,1,N,1,R1,Y,CL,H,M,7,F,1910,42.29109,-71.13486
2005026000,580000,387.18,1498,Colonial,2629,2,4,2,0,1,N,0,R1,Y,CL,G,F,7,F,1889,42.29102,-71.13364
2005075020,800000,276.34,2895,Colonial,4660,2.5,3,3,1,1,C,1,R1,Y,CL,G,F,8,F,2005,42.292057,-71.133261
2005089000,487000,281.34,1731,Conventional,3230,1.5,3,1,1,1,N,0,R1,Y,CV,G,W,9,W,1940,42.29139,-71.13302
2005124000,450000,417.44,1098,Colonial,1764,2,3,1,1,1,N,1,R1,N,CL,G,W,6,W,1960,42.29428,-71.13532
2005132000,420000,327.36,1283,Cape,2828,1,3,1,0,1,N,1,R1,Y,CP,G,M,6,W,1954,42.29229,-71.13299
2005173000,705000,339.92,2074,Colonial,3438,2,3,2,1,1,N,1,R1,Y,CL,L,W,7,W,1935,42.29465,-71.13124
2005176000,789900,233.49,3383,Colonial,4635,2,4,3,1,1,C,0,R1,Y,CL,G,F,9,F,2008,42.294534,-71.130883
2005190000,450000,231.84,1941,Colonial,3723,2,4,2,0,1,N,0,R1,Y,CL,G,M,6,W,1920,42.29257,-71.13072
2005236000,685000,177.83,3852,Conventional,6044,2.5,5,3,0,3,N,0,R3,Y,CV,G,M,17,W,1884,42.28808,-71.129991
2005336000,625000,369.17,1693,Colonial,2615,2,4,1,0,1,N,0,R1,Y,CL,L,W,8,W,1920,42.29154,-71.12903
2005340010,631000,442.81,1425,Colonial,2405,2,3,1,0,1,N,0,R1,Y,CL,H,W,7,W,1920,42.29128,-71.12865
2005355000,521000,323.4,1611,Colonial,2898,2,5,1,0,1,N,0,R1,Y,CL,G,M,8,F,1915,42.29141,-71.13091
2005403000,730000,282.07,2588,Conventional,4440,2,6,3,0,2,C,0,R2,Y,CV,G,M,12,W,1910,42.28967,-71.13089
2005406000,581000,343.79,1417,Colonial,2275,2,3,1,1,1,N,0,R1,Y,CL,H,W,6,W,1914,42.28993,-71.13128
2005464000,575000,267.44,2150,Colonial,4200,2,4,1,1,1,C,1,R1,Y,CL,H,M,8,F,1876,42.28888,-71.13323
2005599000,623000,346.5,1798,Colonial,3180,2,3,1,1,1,N,0,R1,Y,CL,G,W,6,W,1908,42.28726,-71.14188
2005844010,1100000,293.8,3232,Colonial,6074,2,4,2,1,1,C,1,R1,Y,CL,G,F,8,W,2002,42.288738,-71.149392
2005938000,377500,156.51,2412,Duplex,4312,2,4,2,0,2,N,0,R2,Y,DX,G,M,10,W,1920,42.28952,-71.15192
2006030000,668000,231.94,2422,Two Fam Stack,4128,2,4,2,0,2,N,0,R2,N,TF,H,W,10,W,1915,42.2912,-71.15324
2006107000,538000,349.35,1540,Colonial,2558,2,3,1,0,1,N,1,R1,Y,CL,L,W,7,W,1926,42.29099,-71.15098
2006156000,555000,402.17,1380,Colonial,2532,2,3,1,1,1,N,1,R1,Y,CL,G,W,6,W,1925,42.29223,-71.15039
2006259001,407000,411.94,988,Ranch,1976,1,2,1,0,1,N,1,R1,Y,RN,G,W,5,W,1950,42.28806,-71.15401
2006285000,459500,336.88,1364,Colonial,2064,2,3,1,0,1,N,1,R1,Y,CL,G,W,7,W,1925,42.28939,-71.15497
2006298001,490000,324.93,1508,Cape,2998,1.5,3,2,0,1,N,1,R1,Y,CP,G,W,9,W,1962,42.28995,-71.15539
2006303000,475000,333.8,1423,Conventional,2226,1.5,2,1,0,1,N,0,R1,Y,CV,G,F,6,W,1925,42.290361,-71.155964
2006336000,502500,475.85,1056,Raised Ranch,2132,1,3,1,0,1,N,1,R1,N,RR,H,W,5,W,1955,42.29009,-71.15439
2006371000,441000,417.61,1056,Ranch,2456,1,3,2,0,1,N,1,R1,Y,RN,G,M,7,W,1950,42.28871,-71.15562
2006417000,499900,329.31,1518,Colonial,2676,2,3,1,1,1,N,1,R1,Y,CL,G,W,7,W,1925,42.2906,-71.15803
2006481000,599900,368.72,1627,Colonial,2638,2,4,1,1,1,N,1,R1,Y,CL,G,W,8,W,1950,42.29152,-71.16006
2006504000,480000,365.58,1313,Ranch,2828,1,2,2,0,1,N,1,R1,Y,RN,G,M,5,W,1940,42.28836,-71.15755
2006512001,700000,289.5,2418,Colonial,3767,2,5,1,0,1,N,1,R1,N,CL,G,M,8,W,1860,42.28709,-71.15667
2006542000,606000,242.69,2497,Semi?Det,4076,2.5,3,2,1,1,N,2,R1,Y,SD,H,A,7,F,1910,42.28672,-71.15771
2006580001,539000,407.41,1323,Colonial,2061,2,3,1,1,1,N,1,R1,Y,CL,G,W,6,W,1960,42.28474,-71.15926
2006601000,1093600,393.1,2496,Colonial,4788,2,4,2,1,1,N,2,R1,Y,CL,H,F,10,W,1910,42.2867,-71.16021
2006611006,900000,451.13,1581,Colonial,2740,2,4,1,1,1,N,0,R1,Y,CL,G,W,7,F,1955,42.28447,-71.15807
2006611010,597400,353.49,1690,Colonial,3056,2,4,1,1,1,N,1,R1,Y,CL,G,W,8,W,1955,42.28501,-71.15861
2006651001,685000,322.5,2124,Colonial,4158,2,4,1,1,1,N,0,R1,Y,CL,G,M,8,W,1880,42.28852,-71.15848
2006675000,1110000,381.57,2909,Colonial,4500,2.5,6,3,1,1,N,0,R1,Y,CL,G,W,11,W,1900,42.28686,-71.16171
2006698001,485700,478.99,1014,Ranch,2148,1,2,1,0,1,N,1,R1,Y,RN,G,M,5,W,1960,42.28839,-71.16358
2006713000,545000,376.9,1446,Colonial,2338,2,3,1,1,1,N,1,R1,Y,CL,G,M,7,W,1930,42.29019,-71.16078
2006781000,511000,255.24,2002,Conventional,2758,2,4,2,1,1,N,1,R1,Y,CV,G,M,8,W,1920,42.29067,-71.1656
2006807000,573000,301.58,1900,Duplex,2890,2,4,2,0,2,N,0,R2,N,DX,H,B,10,W,1940,42.292163,-71.165779
2006813000,616000,414.26,1487,Colonial,2360,2,3,1,1,1,C,1,R1,Y,CL,G,M,7,W,1950,42.29119,-71.16258
2006849000,880000,453.61,1940,Colonial,3231,2,4,1,1,1,N,1,R1,Y,CL,H,M,7,W,1910,42.29235,-71.16235
2006879000,530000,356.9,1485,Colonial,2612,2,3,1,1,1,N,1,R1,Y,CL,G,M,6,W,1959,42.29096,-71.16676
2006882000,650000,292.79,2220,Colonial,3602,2,4,1,1,1,C,1,R1,N,CL,G,M,10,W,1930,42.29082,-71.16632
2006883000,539900,304,1776,Colonial,2704,2,3,1,1,1,C,1,R1,Y,CL,G,M,8,W,1924,42.29072,-71.16621
2006949000,569900,382.48,1490,Cape,3502,1,3,2,0,1,N,0,R1,Y,CP,G,M,7,W,1934,42.29342,-71.15839
2006956000,516000,277.72,1858,Colonial,3021,2,4,1,1,1,N,0,R1,Y,CL,G,M,7,F,1930,42.29265,-71.15763
2006956001,585000,357.14,1638,Colonial,2444,2,4,3,0,2,N,0,R1,N,CL,G,M,8,E,1971,42.29254,-71.1575
2006963000,455000,345.74,1218,Bungalow,2630,1,2,1,0,1,N,1,R1,Y,BW,H,M,6,W,1932,42.29172,-71.15661
2006988000,442000,333.58,1325,Colonial,2059,2,3,1,1,1,N,1,R1,Y,CL,G,M,7,W,1950,42.29399,-71.15961
2007010006,545000,378.47,1440,Colonial,2568,2,3,1,2,1,N,1,R1,Y,CL,G,M,7,P,1953,42.29439,-71.16374
2007010010,447500,263.24,1700,Ranch,3816,1,3,1,1,1,C,1,R1,N,RN,G,M,8,F,1953,42.29495,-71.16301
2007053000,610000,498.37,1224,Cape,2470,1.5,2,1,1,1,N,1,R1,Y,CP,G,M,5,W,1942,42.29169,-71.16362
2007156000,375000,370.92,1011,Ranch,2102,1,2,1,0,1,N,1,R1,Y,RN,G,M,5,W,1946,42.29159,-71.16094
2007185000,450000,215.21,1341,Colonial,2075,2,3,1,0,1,N,2,R1,Y,CL,G,M,7,W,1933,42.29416,-71.15465
2007230000,564000,442.7,1274,Colonial,2117,2,3,1,1,1,N,1,R1,Y,CL,G,W,7,W,1940,42.29319,-71.15541
2007271000,657000,270.7,2427,Two Fam Stack,3927,2,4,2,0,2,N,2,R2,N,TF,H,F,11,W,1925,42.29264,-71.1553
2007308000,565000,317.59,1779,Colonial,3246,2,3,1,0,1,N,1,R1,Y,CL,G,M,6,W,1920,42.29329,-71.15713
2007310001,610000,322.75,1860,Colonial,3150,2,3,1,1,1,N,1,R1,Y,CL,L,M,8,W,1950,42.29296,-71.1568
2007348000,425000,360.78,1178,Colonial,2008,2,3,1,1,1,N,1,R1,Y,CL,G,A,6,W,1923,42.29269,-71.16097
2007371000,440000,345.91,1248,Colonial,2020,2,3,1,1,1,N,1,R1,Y,CL,G,M,6,W,1936,42.29331,-71.16052
2007499000,805000,292.41,3182,Colonial,4944,2,4,2,1,1,C,1,R1,N,CL,G,F,7,F,0,42.294622,-71.1706
2007617000,569000,391.33,1266,Split Level,2410,1,3,1,1,1,N,1,R1,Y,SL,G,W,7,W,1957,42.29203,-71.16757
2007637000,663600,314.8,0,Colonial,0,1,0,0,0,0,U,0,RL,N,U,U,U,0,U,0,42.291293,-71.168539
2007696000,374000,378.54,988,Bungalow,2053,1,2,1,0,1,N,0,R1,Y,BW,G,M,5,W,1915,42.28692,-71.16397
2007723000,375000,396.83,945,Bungalow,1989,1,2,1,0,1,N,1,R1,Y,BW,H,W,5,W,1915,42.28691,-71.16453
2007750000,830000,249.77,2924,Victorian,5337,2,3,2,0,1,N,0,R1,Y,CL,G,F,9,W,1910,42.28388,-71.15943
2007752000,455000,428.84,1061,Cape,1994,1.5,2,1,1,1,N,1,R1,Y,CP,G,W,8,W,1930,42.28368,-71.15947
2007757020,736000,409.12,1799,Colonial,2828,2,3,3,1,1,C,2,R1,N,CL,G,M,8,W,1997,42.28333,-71.1604
2007782002,510000,474.42,1075,Cape,2363,1,3,1,1,1,N,1,R1,Y,CP,G,M,8,F,1955,42.28757,-71.16412
2007791000,475000,357.68,1328,Colonial,1952,2,3,1,1,1,N,1,R1,Y,CL,G,W,8,W,1920,42.2853,-71.16285
2007805000,460000,296.2,1553,Colonial,2749,2,4,1,1,1,N,0,R1,Y,CL,G,M,8,W,1920,42.28203,-71.16009
2007853000,469000,346.89,1352,Colonial,2107,2,3,1,1,1,N,0,R1,N,CL,G,M,6,W,1925,42.28921,-71.1696
2007868000,525000,331.44,1464,Colonial,2302,2,3,1,0,1,N,0,R1,N,CL,G,M,6,W,1935,42.28962,-71.16868
2007942000,435000,328.05,1326,Colonial,2193,2,3,1,1,1,N,1,R1,Y,CL,G,W,8,W,1963,42.28797,-71.16886
2007975000,440000,329.84,1334,Colonial,1994,2,3,1,0,1,N,1,R1,Y,CL,G,M,6,W,1935,42.28741,-71.1686
2008007000,599000,314.77,1903,Colonial,3216,2,3,1,2,1,N,0,R1,Y,CL,G,W,8,W,1934,42.28741,-71.1679
2008022000,509500,387.16,1316,Colonial,2040,2,3,1,0,1,N,1,R1,Y,CL,G,W,7,W,1930,42.28656,-71.1683
2008041000,394000,321.9,1224,Bungalow,2772,1,2,1,0,1,N,0,R1,Y,BW,G,M,5,W,1925,42.28774,-71.16666
2008060000,368000,288.85,1274,Colonial,1964,2,3,1,1,1,N,1,R1,Y,CL,G,M,6,F,1956,42.28764,-71.16572
2008134000,460000,306.67,1500,Colonial,2484,2,4,1,1,1,N,0,R1,Y,CL,G,M,7,W,1910,42.28279,-71.16119
2008184000,539000,230.34,2340,Two Fam Stack,3758,2,4,2,0,2,N,0,R2,Y,TF,H,W,11,W,1910,42.285833,-71.164068
2008323000,426000,396.28,1075,Cape,2376,1,3,1,1,1,C,1,R1,N,CP,G,M,7,W,1955,42.28271,-71.16286
2008351000,650000,345.01,1884,Victorian,3187,2,4,1,1,1,N,1,R1,Y,VT,H,F,7,W,1900,42.28042,-71.16239
2008359010,625000,268.7,2326,Colonial,3940,2,4,2,0,1,N,2,R1,Y,CL,H,M,9,W,1900,42.28039,-71.1615
2008386000,465000,203.77,2282,Colonial,3898,2,4,1,0,1,N,0,R1,Y,CL,G,A,7,W,1880,42.28333,-71.16511
2008399000,665000,286.76,2319,Colonial,4753,2,4,2,1,1,N,0,R1,Y,CL,G,M,9,W,1880,42.28193,-71.16336
2008401000,613000,281.97,2174,Colonial,3595,2,4,1,1,1,N,0,R1,Y,CL,M,M,9,W,1880,42.28169,-71.16309
2008409000,800000,271.55,2946,Colonial,5429,2,4,2,1,1,C,1,R1,Y,CL,G,F,9,F,2007,42.283786,-71.166291
2008430000,372000,268.79,1384,Colonial,2370,2,3,1,0,1,N,0,R1,N,CL,H,F,6,W,1920,42.28542,-71.16749
2008438000,450000,408.35,1102,Cape,2117,1.5,3,1,0,1,N,1,R1,Y,CP,G,M,6,W,1920,42.28458,-71.1665
2008471000,368000,358.67,1026,Bungalow,2140,1,2,1,0,1,N,0,R1,Y,BW,G,M,5,W,1928,42.28717,-71.16951
2008476000,458000,318.94,1436,Bungalow,3398,1,4,2,0,1,N,0,R1,N,BW,G,M,7,W,1934,42.28677,-71.17004
2008479000,353500,387.61,912,Bungalow,1899,1,2,1,1,1,N,0,R1,Y,BW,G,M,5,W,1930,42.28732,-71.17106
2008485000,312500,333.87,936,Bungalow,2068,1,2,1,0,1,N,1,R1,Y,BW,G,A,5,W,1930,42.28789,-71.17054
2008502000,388000,431.11,900,Bungalow,1870,1,2,1,0,1,N,0,R1,Y,BW,H,W,5,W,1920,42.2856,-71.1698
2008521000,460000,284.13,1664,Bungalow,2980,1.5,2,1,0,1,N,0,R1,N,BW,G,F,5,W,1920,42.286115,-71.169677
2008523000,385000,276.18,1394,Bungalow,3218,1,2,1,0,1,N,0,R1,N,BW,G,M,6,W,1920,42.28593,-71.16993
2008537000,524900,351.81,1066,Cape,2348,1,2,1,0,1,N,1,R1,Y,BW,G,M,5,W,1924,42.28454,-71.16934
2008557000,450000,431.86,1042,Cape,2568,1,3,1,1,1,N,1,R1,Y,CP,G,W,7,F,1953,42.2844,-71.16861
2008568000,519500,260.92,1959,Colonial,3064,2.5,4,1,1,1,N,1,R1,Y,CL,G,W,7,W,1887,42.28329,-71.16643
2008589000,585800,281.63,2080,Two Fam Stack,3472,2,4,2,0,2,N,0,R2,N,TF,H,M,10,W,1920,42.28289,-71.1667
2008613000,410000,377.88,1085,Cape,2374,1,3,1,1,1,N,1,R1,N,CP,G,M,6,W,1953,42.28311,-71.1683
2008615000,491500,412.33,1192,Cape,2749,1,3,2,0,1,N,1,R1,Y,CP,G,W,8,W,1955,42.2833,-71.16854
2008654000,428000,318.45,1344,Bungalow,3082,1,2,1,1,1,N,1,R1,Y,BW,G,W,5,W,1925,42.28117,-71.16599
2008666000,465000,309.38,1503,Cape,2820,1.5,4,2,0,1,N,1,R1,Y,CP,G,M,7,W,1955,42.28241,-71.16747
2008671000,480000,313.73,1530,Cape,2592,1.5,3,1,0,1,N,1,R1,Y,CP,G,W,7,W,1950,42.28154,-71.16517
2008715000,507000,385.84,1314,Cape,2509,1.5,3,1,1,1,N,1,R1,Y,CP,G,F,6,F,1925,42.27971,-71.16358
2008757002,425000,325.42,1306,Cape,2329,1.5,3,1,1,1,N,1,R1,N,CP,G,M,6,W,1950,42.27946,-71.16448
2008777000,385000,286.46,1344,Two Fam Stack,2124,2,2,2,0,2,N,0,R2,N,TF,G,M,7,W,1890,42.28154,-71.16853
2008880000,765000,284.6,2688,Colonial,4101,2.5,5,1,1,1,C,1,R1,Y,CL,G,A,9,F,1910,42.27913,-71.16014
2008891000,580000,253.5,2288,Two Fam Stack,3732,2,5,2,0,2,N,0,R2,N,TF,G,M,11,W,1910,42.279045,-71.16077
2009043000,400000,295.86,1352,Colonial,2063,2,3,1,0,1,N,0,R1,Y,CL,G,M,6,W,1920,42.28579,-71.17084
2009054000,545000,371,1210,Bungalow,2718,1,3,1,0,1,N,1,R1,Y,BW,G,W,6,W,1920,42.28512,-71.17045
2009071000,410000,227.15,1805,Colonial,3138,2,4,1,1,1,N,0,R1,N,CL,H,M,8,W,1915,42.28443,-71.17001
2009105000,385000,334.2,1152,Colonial,1864,2,2,1,0,1,N,1,R1,Y,CL,G,W,5,W,1929,42.28382,-71.17005
2009106000,593500,258.04,2300,Two Fam Stack,4050,2,5,3,0,2,N,0,R2,N,TF,H,M,9,W,1909,42.28328,-71.16965
2009109000,515000,270.48,1904,Bungalow,3556,1.5,3,1,1,1,N,1,R1,Y,BW,G,M,8,E,1930,42.28287,-71.16953
2009120000,407000,446.27,912,Bungalow,1954,1,2,1,0,1,N,0,R1,Y,BW,H,W,5,W,1925,42.28291,-71.17065
2009147000,662900,340.3,1948,Colonial,3126,2,3,2,2,1,C,1,R1,Y,CL,G,M,7,F,2001,42.2811,-71.16978
2009193000,433500,238.19,1820,Colonial,2770,2,4,1,1,1,N,0,R1,Y,CL,G,M,8,E,1988,42.2781,-71.16793
2009206005,575000,267.44,2150,Conventional,3755,2,4,2,0,2,N,0,R2,Y,CV,G,M,10,W,1948,42.27753,-71.16945
2009210000,415000,371.2,1118,Cape,2539,1,3,1,1,1,N,0,R1,Y,CP,G,M,6,F,1835,42.27765,-71.17115
2009341000,370000,273.67,1352,Colonial,2248,2,2,1,0,1,N,1,R1,Y,CL,G,W,6,W,1920,42.27606,-71.16061
2009426000,440000,322.11,1366,Cape,2633,1.5,2,2,0,1,N,1,R1,Y,CP,G,M,6,W,1954,42.27476,-71.16342
2009484000,491000,285.47,1720,Colonial,3172,2,3,2,0,1,N,0,R1,Y,CL,H,M,7,W,1915,42.27697,-71.162
2009519000,399900,400.7,998,Cape,2243,1,2,1,0,1,N,1,R1,Y,CP,G,W,6,W,1950,42.27326,-71.16343
2009529000,401000,357.72,1121,Conventional,2296,1.5,3,1,0,1,N,0,R1,Y,CV,G,M,6,W,1905,42.27301,-71.16321
2009543000,408000,421.49,968,Cape,2235,1,2,1,0,1,C,1,R1,Y,CP,G,M,5,W,1945,42.27378,-71.16235
2009553000,649900,273.76,2374,Two Fam Stack,3993,2,4,2,0,2,C,0,R2,Y,TF,H,M,10,W,1912,42.27466,-71.16198
2009557000,435000,317.98,1264,Ranch,2296,1,3,1,0,1,N,0,R1,Y,BW,H,W,6,W,1956,42.27441,-71.16095
2009700000,335000,353.38,948,Bungalow,2062,1,2,1,0,1,N,0,R1,N,BW,H,M,5,W,1929,42.27023,-71.16517
2009714005,369900,350.28,1056,Colonial,1584,2,3,1,0,1,N,0,R1,N,CL,L,M,6,F,1940,42.26968,-71.16402
2009770000,451000,322.14,1400,Colonial,2254,2,4,1,0,1,N,0,R1,N,CL,H,M,7,W,1935,42.26912,-71.16332
2009796000,370000,405.7,912,Bungalow,1988,1,2,1,0,1,N,0,R1,Y,BW,H,M,5,W,1925,42.27054,-71.16363
2009834003,549000,276.16,1488,Colonial,2448,2,3,1,1,1,N,1,R1,Y,CL,G,W,6,W,1903,42.27252,-71.16486
2009892000,471000,346.32,1360,Cape,2400,1.5,3,2,0,1,N,1,R1,Y,CP,G,M,6,W,1960,42.26785,-71.16405
2009917000,385000,368.77,1044,Cape,2232,1,2,1,0,1,N,1,R1,Y,CP,G,W,6,W,1960,42.26757,-71.16493
2009940000,476000,338.31,1407,Conventional,2634,1.5,3,1,1,1,C,0,R1,Y,CV,G,M,6,W,1940,42.26785,-71.16528
2010078000,342000,283.82,1205,Cape,2667,1,2,1,0,1,N,0,R1,Y,CP,G,A,6,W,1940,42.26567,-71.16582
2010085000,445000,303.96,1464,Colonial,2276,2,4,1,1,1,N,1,R1,N,CL,G,W,7,W,1964,42.26497,-71.16563
2010143000,435000,317.06,1372,Cape,3031,1,3,1,1,1,N,0,R1,Y,CP,G,M,6,F,1960,42.26525,-71.1649
2010148000,405000,263.67,1306,Cape,2548,1.5,3,2,0,1,N,1,R1,Y,CP,G,A,7,W,1960,42.26453,-71.16491
2010153002,296000,273.82,1081,Cape,2564,1,2,1,0,1,N,0,R1,Y,CP,G,M,6,F,1935,42.26389,-71.16506
2010161000,408000,369.57,1104,Colonial,1669,2,3,1,1,1,C,0,R1,Y,CL,G,M,5,W,1962,42.26333,-71.16548
2010170000,440000,297.3,1480,Conventional,1748,1,4,2,0,2,N,0,R2,N,CV,G,W,9,W,1960,42.26434,-71.16458
2010188000,505000,336.67,1528,Cape,3250,1.5,3,2,0,1,N,1,R1,Y,CP,G,A,6,W,1960,42.26515,-71.1641
2010227000,372000,413.33,900,Ranch,1856,1,3,1,0,1,N,1,R1,N,RN,G,M,5,W,1961,42.26579,-71.16378
2010230000,415000,315.11,1317,Cape,2400,1.5,2,1,1,1,N,1,R1,Y,CP,G,M,6,W,1958,42.26556,-71.16309
2010307000,390000,344.22,1133,Colonial,1808,2,3,1,0,1,N,0,R1,Y,CL,H,M,7,W,1925,42.26312,-71.16672
2010335000,358000,261.7,1368,Colonial,2040,2,4,1,1,1,N,1,R1,N,CL,G,W,7,W,1965,42.26198,-71.1643
2010338000,307000,194.55,1578,Ranch,2140,1,3,1,0,1,N,1,R1,N,RN,G,M,5,W,1960,42.2621,-71.16376
2010344020,535000,308.36,1735,Colonial,2897,2,3,3,1,1,C,1,R1,Y,CL,G,M,7,F,2001,42.27618,-71.16533
2010358000,425000,230.23,1846,Colonial,2917,2,4,1,0,1,N,0,R1,Y,CL,H,W,8,W,1928,42.27512,-71.16684
2010359000,593000,262.85,2256,Two Fam Stack,3661,2,4,2,0,2,N,0,R2,N,TF,G,M,10,W,1920,42.27532,-71.16685
2010389000,429900,305.33,1159,Cape,2571,1,3,2,0,1,N,0,R1,Y,CP,G,M,6,F,1950,42.27375,-71.16548
2010404001,586500,293.25,2000,Colonial,3072,2,4,2,1,1,C,1,R1,Y,CL,G,M,6,W,1960,42.27301,-71.16709
